"fan_id" "followed_id"
"6791298205" "1869384427"
"6791298205" "1846622155"
"6791298205" "1838344465"
"6791298205" "1825702023"
"6791298205" "1804357790"
"6791298205" "1795894533"
"6791298205" "1787432151"
"6791298205" "1777085803"
"6791298205" "1776048517"
"6791298205" "1774981862"
"6791298205" "1763910584"
"6791298205" "1762334892"
"6791298205" "1744195595"
"6791298205" "1738498871"
"6791298205" "1736988591"
"6791298205" "1679367261"
"6791298205" "1664315105"
"6791298205" "1663088660"
"6791298205" "1656705755"
"6791298205" "1638629382"
"6791298205" "1623895035"
"6791298205" "1617220133"
"6791298205" "1590029835"
"6791298205" "1578084130"
"6791298205" "1418293330"
"6791298205" "1321880115"
"6791298205" "1316949123"
"6791298205" "1300480322"
"6791298205" "1292815744"
"6791298205" "1290357580"
"6791298205" "1252036043"
"6791298205" "1242889750"
"6791298205" "1213395722"
"6791298205" "1194288461"
"6791298205" "1161185334"
"6790255560" "6876864446"
"6790255560" "6791298205"
"6790255560" "6786893304"
"6790255560" "6760195218"
"6790255560" "6697031476"
"6790255560" "6677211509"
"6790255560" "6631331692"
"6790255560" "6620398560"
"6790255560" "6124627606"
"6790255560" "5985666104"
"6790255560" "5955731454"
"6790255560" "5599239416"
"6790255560" "5578829101"
"6790255560" "5401463028"
"6790255560" "5221439722"
"6790255560" "5019577390"
"6790255560" "3779962062"
"6790255560" "3705973967"
"6790255560" "3573255657"
"6790255560" "3268929681"
"6790255560" "2975979770"
"6790255560" "2808295293"
"6790255560" "2502471581"
"6790255560" "2323760064"
"6790255560" "2284381983"
"6790255560" "2231939020"
"6790255560" "2136881964"
"6790255560" "2029045054"
"6790255560" "2012050640"
"6790255560" "1988354725"
"6790255560" "1950640211"
"6790255560" "1920379801"
"6790255560" "1878007621"
"6790255560" "1781387491"
"6790255560" "1777085803"
"6790255560" "1763910584"
"6790255560" "1736988591"
"6790255560" "1664315105"
"6790255560" "1638629382"
"6790255560" "1578084130"
"6790255560" "1418293330"
"6790255560" "1292815744"
"6790255560" "1290357580"
"6790255560" "1272959281"
"6790255560" "1252036043"
"6790255560" "1161185334"
"6786893304" "7017665649"
"6786893304" "6865835508"
"6786893304" "6831252013"
"6786893304" "6791298205"
"6786893304" "6790255560"
"6786893304" "6760195218"
"6786893304" "6697031476"
"6786893304" "6677211509"
"6786893304" "6631331692"
"6786893304" "6506393914"
"6786893304" "6454961913"
"6786893304" "6264555577"
"6786893304" "6124627606"
"6786893304" "5996184614"
"6786893304" "5994935056"
"6786893304" "5985666104"
"6786893304" "5955731454"
"6786893304" "5599239416"
"6786893304" "5578829101"
"6786893304" "5401463028"
"6786893304" "5313238510"
"6786893304" "5221439722"
"6786893304" "5019577390"
"6786893304" "3779962062"
"6786893304" "3705973967"
"6786893304" "3573255657"
"6786893304" "3268929681"
"6786893304" "3171438280"
"6786893304" "2975979770"
"6786893304" "2808295293"
"6786893304" "2771823633"
"6786893304" "2502471581"
"6786893304" "2323760064"
"6786893304" "2284381983"
"6786893304" "2231939020"
"6786893304" "2188478703"
"6786893304" "2136881964"
"6786893304" "2029045054"
"6786893304" "2012050640"
"6786893304" "2005483677"
"6786893304" "1988354725"
"6786893304" "1950640211"
"6786893304" "1922867892"
"6786893304" "1920379801"
"6786893304" "1897340077"
"6786893304" "1777085803"
"6786893304" "1771123430"
"6786893304" "1763910584"
"6786893304" "1762334892"
"6786893304" "1739682365"
"6786893304" "1736988591"
"6786893304" "1697509890"
"6786893304" "1679367261"
"6786893304" "1664315105"
"6786893304" "1638629382"
"6786893304" "1623895035"
"6786893304" "1612183685"
"6786893304" "1578084130"
"6786893304" "1418293330"
"6786893304" "1292815744"
"6786893304" "1290357580"
"6786893304" "1252036043"
"6786893304" "1195230310"
"6786893304" "1161185334"
"6786893304" "1132446521"
"6760195218" "7074399280"
"6760195218" "6804843581"
"6760195218" "6791298205"
"6760195218" "6786893304"
"6760195218" "6697031476"
"6760195218" "6677211509"
"6760195218" "6631331692"
"6760195218" "6336710565"
"6760195218" "6124627606"
"6760195218" "5985666104"
"6760195218" "5980267084"
"6760195218" "5955731454"
"6760195218" "5878659096"
"6760195218" "5743923782"
"6760195218" "5619396376"
"6760195218" "5599239416"
"6760195218" "5578829101"
"6760195218" "5401463028"
"6760195218" "5394206608"
"6760195218" "5367531786"
"6760195218" "5341957316"
"6760195218" "5221439722"
"6760195218" "5174400490"
"6760195218" "5136362277"
"6760195218" "5046386658"
"6760195218" "5019577390"
"6760195218" "5014552800"
"6760195218" "3779962062"
"6760195218" "3705973967"
"6760195218" "3699172790"
"6760195218" "3573255657"
"6760195218" "3268929681"
"6760195218" "3249386310"
"6760195218" "3167305545"
"6760195218" "3166262701"
"6760195218" "2995631244"
"6760195218" "2984535057"
"6760195218" "2975979770"
"6760195218" "2850809427"
"6760195218" "2808295293"
"6760195218" "2722328634"
"6760195218" "2715025067"
"6760195218" "2686069353"
"6760195218" "2675322102"
"6760195218" "2629186807"
"6760195218" "2623143007"
"6760195218" "2502471581"
"6760195218" "2331585354"
"6760195218" "2323760064"
"6760195218" "2284381983"
"6760195218" "2231939020"
"6760195218" "2136881964"
"6760195218" "2110705772"
"6760195218" "2029045054"
"6760195218" "2028259491"
"6760195218" "2020504083"
"6760195218" "2012050640"
"6760195218" "2005483677"
"6760195218" "1988354725"
"6760195218" "1986334843"
"6760195218" "1938187531"
"6760195218" "1920379801"
"6760195218" "1916655407"
"6760195218" "1913624330"
"6760195218" "1879192935"
"6760195218" "1878335471"
"6760195218" "1865154537"
"6760195218" "1863525640"
"6760195218" "1846722212"
"6760195218" "1839493240"
"6760195218" "1822398137"
"6760195218" "1777085803"
"6760195218" "1766673785"
"6760195218" "1765891182"
"6760195218" "1763910584"
"6760195218" "1762334892"
"6760195218" "1759970967"
"6760195218" "1747019902"
"6760195218" "1746687944"
"6760195218" "1744395855"
"6760195218" "1744195595"
"6760195218" "1742727537"
"6760195218" "1736988591"
"6760195218" "1723261380"
"6760195218" "1697509890"
"6760195218" "1679367261"
"6760195218" "1664315105"
"6760195218" "1644215181"
"6760195218" "1638629382"
"6760195218" "1629810574"
"6760195218" "1623895035"
"6760195218" "1588255924"
"6760195218" "1578084130"
"6760195218" "1549492367"
"6760195218" "1509087402"
"6760195218" "1501073451"
"6760195218" "1418661771"
"6760195218" "1418293330"
"6760195218" "1413971423"
"6760195218" "1399390622"
"6760195218" "1292815744"
"6760195218" "1290357580"
"6760195218" "1252036043"
"6760195218" "1195354434"
"6760195218" "1195230310"
"6760195218" "1194867162"
"6760195218" "1161185334"
"6760195218" "1132446521"
"6760195218" "1066995495"
"6697031476" "7072741422"
"6697031476" "6894160860"
"6697031476" "6883966016"
"6697031476" "6865963761"
"6697031476" "6579867797"
"6697031476" "6559685576"
"6697031476" "6509830721"
"6697031476" "6479255096"
"6697031476" "6362909251"
"6697031476" "6302899046"
"6697031476" "6292896728"
"6697031476" "6120232642"
"6697031476" "6073590463"
"6697031476" "6058126059"
"6697031476" "6034382727"
"6697031476" "6027441504"
"6697031476" "5997871078"
"6697031476" "5994935056"
"6697031476" "5973092184"
"6697031476" "5966599828"
"6697031476" "5918579009"
"6697031476" "5905610656"
"6697031476" "5888671022"
"6697031476" "5794842903"
"6697031476" "5788972861"
"6697031476" "5785156131"
"6697031476" "5776731017"
"6697031476" "5724537713"
"6697031476" "5695563935"
"6697031476" "5589792153"
"6697031476" "5542720743"
"6697031476" "5353856895"
"6697031476" "5331040243"
"6697031476" "5200478600"
"6697031476" "5174400490"
"6697031476" "5144671472"
"6697031476" "5133232345"
"6697031476" "5104891132"
"6697031476" "5064877615"
"6697031476" "5043186742"
"6697031476" "3982084673"
"6697031476" "3587960280"
"6697031476" "3506728370"
"6697031476" "3166262701"
"6697031476" "3142846247"
"6697031476" "3003512382"
"6697031476" "2986369665"
"6697031476" "2921244024"
"6697031476" "2850809427"
"6697031476" "2794790945"
"6697031476" "2736797132"
"6697031476" "2703198074"
"6697031476" "2684863971"
"6697031476" "2675415601"
"6697031476" "2671471152"
"6697031476" "2411637190"
"6697031476" "2366532154"
"6697031476" "2352837537"
"6697031476" "2272824813"
"6697031476" "2230907404"
"6697031476" "2211392891"
"6697031476" "2175176543"
"6697031476" "2169519682"
"6697031476" "2167744771"
"6697031476" "2092926037"
"6697031476" "2091013111"
"6697031476" "2090841311"
"6697031476" "2030934575"
"6697031476" "2021822051"
"6697031476" "1996775473"
"6697031476" "1976243780"
"6697031476" "1966048181"
"6697031476" "1922542315"
"6697031476" "1914100420"
"6697031476" "1909069701"
"6697031476" "1906291975"
"6697031476" "1905751047"
"6697031476" "1896975874"
"6697031476" "1890522742"
"6697031476" "1878007621"
"6697031476" "1868995340"
"6697031476" "1862806704"
"6697031476" "1860563805"
"6697031476" "1854283601"
"6697031476" "1846456085"
"6697031476" "1842944130"
"6697031476" "1839561230"
"6697031476" "1837692705"
"6697031476" "1836157690"
"6697031476" "1829054257"
"6697031476" "1828703165"
"6697031476" "1825702023"
"6697031476" "1823498633"
"6697031476" "1822796164"
"6697031476" "1810423261"
"6697031476" "1808667012"
"6697031476" "1807621622"
"6697031476" "1805606247"
"6697031476" "1801744391"
"6697031476" "1795572035"
"6697031476" "1791873284"
"6697031476" "1781150131"
"6697031476" "1780698545"
"6697031476" "1769608745"
"6697031476" "1749964961"
"6697031476" "1746683291"
"6697031476" "1746664450"
"6697031476" "1740346671"
"6697031476" "1740197697"
"6697031476" "1738734804"
"6697031476" "1732003817"
"6697031476" "1730601632"
"6697031476" "1722656062"
"6697031476" "1721030997"
"6697031476" "1720140681"
"6697031476" "1719232542"
"6697031476" "1715351501"
"6697031476" "1711599694"
"6697031476" "1708368735"
"6697031476" "1708288824"
"6697031476" "1703513687"
"6697031476" "1702771281"
"6697031476" "1697509890"
"6697031476" "1689023367"
"6697031476" "1684446114"
"6697031476" "1680313495"
"6697031476" "1672365390"
"6697031476" "1671416902"
"6697031476" "1670301037"
"6697031476" "1670294661"
"6697031476" "1668368442"
"6697031476" "1665256992"
"6697031476" "1664275343"
"6697031476" "1663088660"
"6697031476" "1662355790"
"6697031476" "1656630214"
"6697031476" "1655843694"
"6697031476" "1653347865"
"6697031476" "1646439112"
"6697031476" "1645365377"
"6697031476" "1645211065"
"6697031476" "1644663690"
"6697031476" "1642591402"
"6697031476" "1642351362"
"6697031476" "1634174015"
"6697031476" "1623886424"
"6697031476" "1623255127"
"6697031476" "1563815015"
"6697031476" "1558934793"
"6697031476" "1511484000"
"6697031476" "1507921471"
"6697031476" "1506711913"
"6697031476" "1498683871"
"6697031476" "1498522714"
"6697031476" "1496862394"
"6697031476" "1442576407"
"6697031476" "1431308884"
"6697031476" "1399746707"
"6697031476" "1398362517"
"6697031476" "1373027737"
"6697031476" "1364593555"
"6697031476" "1359179855"
"6697031476" "1357734901"
"6697031476" "1339110465"
"6697031476" "1321880115"
"6697031476" "1315469422"
"6697031476" "1311751174"
"6697031476" "1309302077"
"6697031476" "1303977362"
"6697031476" "1285677974"
"6697031476" "1283752473"
"6697031476" "1283604363"
"6697031476" "1277349190"
"6697031476" "1276314124"
"6697031476" "1275033027"
"6697031476" "1273610165"
"6697031476" "1270344441"
"6697031476" "1265743747"
"6697031476" "1261934551"
"6697031476" "1255907130"
"6697031476" "1253491601"
"6697031476" "1247396762"
"6697031476" "1245243390"
"6697031476" "1244419177"
"6697031476" "1240067740"
"6697031476" "1234692083"
"6697031476" "1232221900"
"6697031476" "1229641152"
"6697031476" "1227368500"
"6697031476" "1223849864"
"6697031476" "1220926753"
"6697031476" "1220924217"
"6697031476" "1219459467"
"6697031476" "1213536224"
"6697031476" "1199027694"
"6697031476" "1195397063"
"6697031476" "1195210033"
"6697031476" "1191258123"
"6697031476" "1161133861"
"6677211509" "6894160860"
"6677211509" "6886927651"
"6677211509" "6876864446"
"6677211509" "6791298205"
"6677211509" "6790255560"
"6677211509" "6786893304"
"6677211509" "6760195218"
"6677211509" "6697031476"
"6677211509" "6631331692"
"6677211509" "6620398560"
"6677211509" "6609103595"
"6677211509" "6604869546"
"6677211509" "6585844197"
"6677211509" "6550367901"
"6677211509" "6532057137"
"6677211509" "6512264792"
"6677211509" "6509854351"
"6677211509" "6426064539"
"6677211509" "6358814255"
"6677211509" "6351694466"
"6677211509" "6342745579"
"6677211509" "6247055178"
"6677211509" "6222102795"
"6677211509" "6124627606"
"6677211509" "6109452047"
"6677211509" "6107668188"
"6677211509" "6081887607"
"6677211509" "6073671464"
"6677211509" "6070158012"
"6677211509" "6041616816"
"6677211509" "6020086612"
"6677211509" "6013365011"
"6677211509" "5994935056"
"6677211509" "5985666104"
"6677211509" "5984601062"
"6677211509" "5955731454"
"6677211509" "5878659096"
"6677211509" "5836186503"
"6677211509" "5785156131"
"6677211509" "5762454887"
"6677211509" "5743923782"
"6677211509" "5617630705"
"6677211509" "5615627418"
"6677211509" "5599239416"
"6677211509" "5581785513"
"6677211509" "5578829101"
"6677211509" "5551838259"
"6677211509" "5515340623"
"6677211509" "5503968735"
"6677211509" "5401463028"
"6677211509" "5341957316"
"6677211509" "5311494507"
"6677211509" "5287351192"
"6677211509" "5256877731"
"6677211509" "5221439722"
"6677211509" "5200017061"
"6677211509" "5182575519"
"6677211509" "5174400490"
"6677211509" "5113173189"
"6677211509" "5019577390"
"6677211509" "3960037780"
"6677211509" "3941354960"
"6677211509" "3779962062"
"6677211509" "3756087501"
"6677211509" "3705973967"
"6677211509" "3573255657"
"6677211509" "3279873201"
"6677211509" "3268929681"
"6677211509" "3166262701"
"6677211509" "3044746573"
"6677211509" "2975979770"
"6677211509" "2967542363"
"6677211509" "2880418774"
"6677211509" "2854077297"
"6677211509" "2850809427"
"6677211509" "2818724613"
"6677211509" "2808295293"
"6677211509" "2803301701"
"6677211509" "2745813247"
"6677211509" "2735327001"
"6677211509" "2715025067"
"6677211509" "2703198074"
"6677211509" "2675678327"
"6677211509" "2656274875"
"6677211509" "2643941894"
"6677211509" "2636995340"
"6677211509" "2629685302"
"6677211509" "2609841791"
"6677211509" "2502471581"
"6677211509" "2339918223"
"6677211509" "2323760064"
"6677211509" "2284381983"
"6677211509" "2265095951"
"6677211509" "2231939020"
"6677211509" "2210168325"
"6677211509" "2181361411"
"6677211509" "2171885763"
"6677211509" "2169129705"
"6677211509" "2167744771"
"6677211509" "2136881964"
"6677211509" "2118538393"
"6677211509" "2110705772"
"6677211509" "2107123611"
"6677211509" "2099555177"
"6677211509" "2085248835"
"6677211509" "2066785327"
"6677211509" "2058453574"
"6677211509" "2029045054"
"6677211509" "2012050640"
"6677211509" "2005483677"
"6677211509" "1988354725"
"6677211509" "1988180981"
"6677211509" "1974808274"
"6677211509" "1973669277"
"6677211509" "1955957617"
"6677211509" "1950640211"
"6677211509" "1933200677"
"6677211509" "1921218535"
"6677211509" "1920379801"
"6677211509" "1904671130"
"6677211509" "1904226702"
"6677211509" "1900661044"
"6677211509" "1897340077"
"6677211509" "1894708010"
"6677211509" "1878007621"
"6677211509" "1873485624"
"6677211509" "1825702023"
"6677211509" "1809745371"
"6677211509" "1786629695"
"6677211509" "1777085803"
"6677211509" "1771314487"
"6677211509" "1771123430"
"6677211509" "1765518143"
"6677211509" "1764033053"
"6677211509" "1763910584"
"6677211509" "1762334892"
"6677211509" "1761687143"
"6677211509" "1744195595"
"6677211509" "1736988591"
"6677211509" "1732926722"
"6677211509" "1731986465"
"6677211509" "1726918143"
"6677211509" "1708368735"
"6677211509" "1699540307"
"6677211509" "1679367261"
"6677211509" "1667607765"
"6677211509" "1665256992"
"6677211509" "1664315105"
"6677211509" "1663088660"
"6677211509" "1653460650"
"6677211509" "1638629382"
"6677211509" "1623895035"
"6677211509" "1602903501"
"6677211509" "1595546420"
"6677211509" "1578084130"
"6677211509" "1507921471"
"6677211509" "1506711913"
"6677211509" "1497582473"
"6677211509" "1431308884"
"6677211509" "1418293330"
"6677211509" "1404576821"
"6677211509" "1395738842"
"6677211509" "1346257214"
"6677211509" "1344386244"
"6677211509" "1316949123"
"6677211509" "1313454973"
"6677211509" "1300480322"
"6677211509" "1292815744"
"6677211509" "1290357580"
"6677211509" "1273610165"
"6677211509" "1252036043"
"6677211509" "1197002213"
"6677211509" "1195230310"
"6677211509" "1161185334"
"6631331692" "7059746907"
"6631331692" "7042266951"
"6631331692" "6876864446"
"6631331692" "6831134218"
"6631331692" "6791298205"
"6631331692" "6786893304"
"6631331692" "6760195218"
"6631331692" "6697031476"
"6631331692" "6677211509"
"6631331692" "6620398560"
"6631331692" "6587856312"
"6631331692" "6554406997"
"6631331692" "6512264792"
"6631331692" "6378485548"
"6631331692" "6279088166"
"6631331692" "6124627606"
"6631331692" "6034382727"
"6631331692" "6013365011"
"6631331692" "5985666104"
"6631331692" "5955731454"
"6631331692" "5785156131"
"6631331692" "5762454887"
"6631331692" "5599239416"
"6631331692" "5578829101"
"6631331692" "5538407782"
"6631331692" "5401463028"
"6631331692" "5221439722"
"6631331692" "5187664653"
"6631331692" "5180386998"
"6631331692" "5019577390"
"6631331692" "5014552800"
"6631331692" "3937348351"
"6631331692" "3832052418"
"6631331692" "3805596958"
"6631331692" "3779962062"
"6631331692" "3705973967"
"6631331692" "3623353053"
"6631331692" "3573255657"
"6631331692" "3268929681"
"6631331692" "3167290474"
"6631331692" "2975979770"
"6631331692" "2935063887"
"6631331692" "2870450862"
"6631331692" "2812335943"
"6631331692" "2808295293"
"6631331692" "2803301701"
"6631331692" "2706896955"
"6631331692" "2703198074"
"6631331692" "2696685593"
"6631331692" "2691459874"
"6631331692" "2674977220"
"6631331692" "2656274875"
"6631331692" "2609400635"
"6631331692" "2502471581"
"6631331692" "2482778937"
"6631331692" "2339918223"
"6631331692" "2323760064"
"6631331692" "2314411441"
"6631331692" "2284381983"
"6631331692" "2261410765"
"6631331692" "2231939020"
"6631331692" "2169281790"
"6631331692" "2142058927"
"6631331692" "2140409254"
"6631331692" "2136881964"
"6631331692" "2131819280"
"6631331692" "2118538393"
"6631331692" "2096389825"
"6631331692" "2057074025"
"6631331692" "2029045054"
"6631331692" "2012050640"
"6631331692" "2006277991"
"6631331692" "2005483677"
"6631331692" "1988354725"
"6631331692" "1973669277"
"6631331692" "1950640211"
"6631331692" "1933200677"
"6631331692" "1920379801"
"6631331692" "1906936751"
"6631331692" "1897340077"
"6631331692" "1878007621"
"6631331692" "1865901305"
"6631331692" "1826842623"
"6631331692" "1825702023"
"6631331692" "1822796164"
"6631331692" "1809054937"
"6631331692" "1781376395"
"6631331692" "1777085803"
"6631331692" "1768963861"
"6631331692" "1766673785"
"6631331692" "1764033053"
"6631331692" "1763910584"
"6631331692" "1762334892"
"6631331692" "1750510191"
"6631331692" "1748693152"
"6631331692" "1746664450"
"6631331692" "1744501565"
"6631331692" "1743757504"
"6631331692" "1736988591"
"6631331692" "1736590430"
"6631331692" "1712782607"
"6631331692" "1707679453"
"6631331692" "1703628822"
"6631331692" "1701560065"
"6631331692" "1688794861"
"6631331692" "1688511087"
"6631331692" "1683768963"
"6631331692" "1678105910"
"6631331692" "1672785037"
"6631331692" "1665256992"
"6631331692" "1664315105"
"6631331692" "1662571870"
"6631331692" "1652397497"
"6631331692" "1638629382"
"6631331692" "1624923463"
"6631331692" "1623895035"
"6631331692" "1612183685"
"6631331692" "1594052081"
"6631331692" "1578084130"
"6631331692" "1428247500"
"6631331692" "1418293330"
"6631331692" "1413971423"
"6631331692" "1350824285"
"6631331692" "1316949123"
"6631331692" "1300480322"
"6631331692" "1294053670"
"6631331692" "1292815744"
"6631331692" "1291843462"
"6631331692" "1290357580"
"6631331692" "1289997621"
"6631331692" "1288640027"
"6631331692" "1282005885"
"6631331692" "1252036043"
"6631331692" "1243115577"
"6631331692" "1241148864"
"6631331692" "1229549950"
"6631331692" "1223178222"
"6631331692" "1220926753"
"6631331692" "1220924217"
"6631331692" "1218698200"
"6631331692" "1218362003"
"6631331692" "1217933782"
"6631331692" "1215862823"
"6631331692" "1195230310"
"6631331692" "1192329374"
"6631331692" "1161185334"
"6631331692" "1132446521"
"6631331692" "1087770692"
"6620398560" "6994897050"
"6620398560" "6989390667"
"6620398560" "6791298205"
"6620398560" "6701187236"
"6620398560" "6677211509"
"6620398560" "6631331692"
"6620398560" "6532057137"
"6620398560" "6523683152"
"6620398560" "6428457251"
"6620398560" "6349794947"
"6620398560" "6342745579"
"6620398560" "6253536407"
"6620398560" "6124627606"
"6620398560" "6000127820"
"6620398560" "5978467853"
"6620398560" "5828752698"
"6620398560" "5796662600"
"6620398560" "5777771533"
"6620398560" "5602764014"
"6620398560" "5456865382"
"6620398560" "5221439722"
"6620398560" "5174400490"
"6620398560" "5154794908"
"6620398560" "5019577390"
"6620398560" "3867221552"
"6620398560" "3821327350"
"6620398560" "3779962062"
"6620398560" "3623353053"
"6620398560" "3268929681"
"6620398560" "3263330414"
"6620398560" "2975979770"
"6620398560" "2917617192"
"6620398560" "2850809427"
"6620398560" "2812335943"
"6620398560" "2748697473"
"6620398560" "2740928150"
"6620398560" "2721711263"
"6620398560" "2609400635"
"6620398560" "2559515647"
"6620398560" "2447034645"
"6620398560" "2353363015"
"6620398560" "2344543981"
"6620398560" "2231939020"
"6620398560" "2215657105"
"6620398560" "1988354725"
"6620398560" "1988180981"
"6620398560" "1975548657"
"6620398560" "1950640211"
"6620398560" "1920379801"
"6620398560" "1916655407"
"6620398560" "1892464897"
"6620398560" "1822836700"
"6620398560" "1804549454"
"6620398560" "1797007051"
"6620398560" "1764269894"
"6620398560" "1747019902"
"6620398560" "1744096223"
"6620398560" "1736988591"
"6620398560" "1730077315"
"6620398560" "1722594714"
"6620398560" "1678870364"
"6620398560" "1664315105"
"6620398560" "1656809190"
"6620398560" "1649166140"
"6620398560" "1645853014"
"6620398560" "1640016932"
"6620398560" "1638629382"
"6620398560" "1601689220"
